"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x252407805","x1101596230965051392",2019-03-01 21:33:02,"CynChamplin","When your sick the reason you have a fever, runny nose, cough, or w/e is your body's reaction to the virus or bacteria.

Supressing your body's reaction makes you sick longer.

Let your body fight the cold. We have immune systems for a reason.","Twitter for Android",243,,,,FALSE,FALSE,19,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CynChamplin/status/1101596230965051392","Cyn Champlin","Los Angeles, CA","If you are reading this because I said something that made you go 🤬. Well one time @David_J_Koch called me an ass nozzle. That's all you need to know.",,FALSE,2395,200,3,7866,19763,2011-02-15 03:50:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/252407805/1544002617","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1075940231138836480/n6sU-Bt9_normal.jpg"
"x50889750","x1101596150107394048",2019-03-01 21:32:43,"theJessicaWei","Man, these ad algorithms are going crazy. I just got a Kleenex Youtube ad about an Asian (I kid you not) running in cold weather and how Kleenex is strong enough to withstand the cold. If any runners know, running in cold weather means constant nose drippage. I am shook.","Twitter Web Client",271,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/theJessicaWei/status/1101596150107394048","Jessica Wei","NW Arkansas","Graphic designer out to change the world one character at a time. Christ-follower offering liberal voice. But, most of the time...I post random crap.","http://t.co/5lJfh9QYA7",FALSE,238,571,12,3794,881,2009-06-26 02:44:08,FALSE,"http://t.co/5lJfh9QYA7","http://jessicawei.com","en","https://pbs.twimg.com/profile_banners/50889750/1494880880","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/827636431833100289/toagou2n_normal.jpg"
"x250109675","x1101595957039415296",2019-03-01 21:31:57,"Bighodagxl","@HoarseWisperer I survived the worst flu of my 52 years and the double pneumonia that came with it. Lost 25lbs too bonus!!!","Twitter for iPhone",107,"x1101589551787712512","x784575415457308672","HoarseWisperer",FALSE,FALSE,16,0,,,,,,,,,,,,,,"x784575415457308672","HoarseWisperer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bighodagxl/status/1101595957039415296","Kranium","Maine, USA","I have a giant head and I build fancy woodworking projects near the ocean in Vacationland. Independent and cranky af. My cat is a dickhead",,FALSE,39,263,0,3805,3397,2011-02-10 12:55:10,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1085310155397447680/e209FLpt_normal.jpg"
"x1022683334164459520","x1101593239491031040",2019-03-01 21:21:09,"HavasuAuntie","I dont want to toot my own horn, but this is the first time since 2013 that I haven't gotten a cold or the flu between October and February. Not so much as a sniffle. 
Toot toot bitches!","Twitter for Android",186,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HavasuAuntie/status/1101593239491031040","Havasu Auntie","Lake Havasu City, AZ","Happily married and living the lake life with a handsome man & 2 spoiled dogs. Lover of books, sneakers, flip flops, hats sunflowers, daisies, and boat days!",,FALSE,15,119,0,265,580,2018-07-27 03:21:22,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1022683334164459520/1532662612","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1022684524105293824/e4CZV1nC_normal.jpg"
"x241736598","x1101591368433131521",2019-03-01 21:13:43,"Matedwards7","My crappy streaming cold seems to have finally dried up just in time for the weekend. Yesterday, my nose could have been chopped off and sold as a water feature. #snot #cold #Saturday #weekend","Twitter for iPad",192,,,,FALSE,FALSE,1,0,"snot cold Saturday weekend",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Matedwards7/status/1101591368433131521","Matt Edwards","The North Sea","Wannabie reservist eco warrior, Best Matt Edwards impersonator in the business. Happily getting by with my clan on a little ole lump of mud in the North Sea.",,FALSE,193,277,7,6020,4326,2011-01-23 01:09:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/241736598/1484262012","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/920763734313889792/YGAVOCrj_normal.jpg"
"x982072388597702656","x1101589112203681797",2019-03-01 21:04:45,"RealDesmondRyan","@buriednderbooks @TheCandyShow @ArmorocCA @bakersNSSblog @zooloo2008 @jocatrobertson @RACHELb75 @suesgambati @damppebbles @ReviewCafe @thequietgeordie Yes. It was QUITE cold. Hence the red nose...not as a result of too much 🥃!","Twitter for iPhone",75,"x1101579042631888897","x1556255754","buriednderbooks",FALSE,FALSE,4,0,,,,,,,,,,,,,,"x1556255754 x36435772 x2216563267 x51227032 x20595467 x396838881 x23772012 x1046172655 x2743829812 x3438872265 x1675899996","buriednderbooks TheCandyShow ArmorocCA bakersNSSblog zooloo2008 jocatrobertson RACHELb75 suesgambati damppebbles ReviewCafe thequietgeordie","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RealDesmondRyan/status/1101589112203681797","Desmond Ryan","Toronto, Ontario","Author of the Mike O'Shea Crime Fiction Series. https://t.co/ZQzXhSJeGl. Real Detective. Real Crime. Fiction. A Cops Cop and a Readers Writer. #crimefiction","https://t.co/7YDoyixQyA",FALSE,384,470,3,3154,4906,2018-04-06 01:47:58,FALSE,"https://t.co/7YDoyixQyA","http://realdesmondryan.com","en","https://pbs.twimg.com/profile_banners/982072388597702656/1550175285","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/992192539229802496/uCFYXGZr_normal.jpg"
"x16263945","x1101588759852863489",2019-03-01 21:03:21,"HoneysuklDesign","@atrupar Cold or his skittles pills crushed up his nose?","Twitter for iPhone",47,"x1101508609417142274","x288277167","atrupar",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x288277167","atrupar","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HoneysuklDesign/status/1101588759852863489","Genevieve","Annapolis, MD","Hospitality Residential Designer Beauty From Chaos Activist Momma x4 Published Writer Traveling Foodie MI-MD-TN-MD-DC #artsinpublicplaces #thepurpleproject","https://t.co/d2L6hyNkNj",FALSE,1457,664,33,56102,70004,2008-09-12 21:30:31,FALSE,"https://t.co/d2L6hyNkNj","http://www.honeysucklesuitedesigns.com","en","https://pbs.twimg.com/profile_banners/16263945/1513373874","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/767246822108635138/lTbIlxFN_normal.jpg"
"x409025098","x1101587804725874689",2019-03-01 20:59:33,"AmyRrenee5","@Seymour53804433 @RcWiksten @RThaens @gib_mad @flowerpot197 @RickSchaler @bndtfrgs_gonwld @Sergios07287188 @222girl @BruceCElder2 @shotgunsmoke12 @ajmtms85 @s_pboyd @poggydoggy @ShSherrer @lrpat5 @keith0sta @MarkUSAa @Sinbaddusnavy @7BigMike @Brandon_and_Son @Brn2Wander1 @WileyWonka59 @cowboyjunkie78 @akvawe66 @WeezMichael @RichardStiller4 @BigNoseKate66 @BackupMcs @sdeegme @Stephan01348570 @MichelleTrain79 @jamieboy225 @TrumpsterSteve @CUZMEN @Creamsickill @THEbellajewels @PoliceFirstNow @NachoGrannieT @loveshoulas @samlpatrick @panos941 @jack @BlueEyes5710 No matter what I do today my nose is cold what is that. Grrrr.","Twitter Web Client",62,"x1101586019344896000","x1080210547604361216","Seymour53804433",FALSE,FALSE,5,1,,,,,,,,,,,,,,"x1080210547604361216 x1083772334899675136 x2733675561 x1081321097918930945 x944728173777911808 x27553958 x941396808244240384 x1030435697935753217 x69049179 x924652484278308867 x1097354875611025408 x1087883268014465024 x1029937717700964352 x83251991 x4070482318 x4606977913 x1467953071 x41589937 x824339837897543687 x273780728 x4818056292 x752214001 x913978543524204544 x476739591 x963586514319003649 x249811431 x888591782153338880 x914479084994023426 x1092492448167800834 x4442637616 x1025087666935746561 x838434725702291456 x358425249 x4600705881 x166816678 x1733753772 x417098264 x1581948024 x1292452904 x396710161 x2613859704 x806628036997062656 x12 x98754297","Seymour53804433 RcWiksten RThaens gib_mad flowerpot197 RickSchaler bndtfrgs_gonwld Sergios07287188 222girl BruceCElder2 shotgunsmoke12 ajmtms85 s_pboyd poggydoggy ShSherrer lrpat5 keith0sta MarkUSAa Sinbaddusnavy 7BigMike Brandon_and_Son Brn2Wander1 WileyWonka59 cowboyjunkie78 akvawe66 WeezMichael RichardStiller4 BigNoseKate66 BackupMcs sdeegme Stephan01348570 MichelleTrain79 jamieboy225 TrumpsterSteve CUZMEN Creamsickill THEbellajewels PoliceFirstNow NachoGrannieT loveshoulas samlpatrick panos941 jack BlueEyes5710","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AmyRrenee5/status/1101587804725874689","Amy Rrene'e","Oklahoma, USA","🤡Masters Communications, CSU (Republican) It is our choices that show who we truly are, far more than our abilities. ""Graphics and Dev Hobby"" #noliberals","https://t.co/yIUCHBmBcW",FALSE,790,787,0,2958,5718,2011-11-10 05:43:38,FALSE,"https://t.co/yIUCHBmBcW","http://earthlair.com","en","https://pbs.twimg.com/profile_banners/409025098/1385323968","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/940444955553574912/I3SJqcAE_normal.jpg"
"x63533390","x1101587412185157633",2019-03-01 20:58:00,"cynthiakrueger","Snowing, calving, sneezing, coughing, not sleeping, feeding, bedding, sniffling. Picking up grandkids at school. Son at hospital having tests for possible lung PE blood clots, hoping for pneumonia. Another 36 hours of deep cold ahead. Boring sounds wonderful!","Twitter for iPhone",259,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cynthiakrueger/status/1101587412185157633","Cynthia Krueger","United States","A family farm. Simmental seedstock producers, sheep, and grain. We also custom farm while volunteering in our communities for the Red Cross and youth.",,FALSE,74,105,2,870,4965,2009-08-06 20:33:21,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/565732039001788416/fTJyrROq_normal.jpeg"
"x181594603","x1101324780995784704",2019-03-01 03:34:24,"nishhhrenee","I legit have a cold nose been running alllllll day.","Twitter for iPhone",51,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nishhhrenee/status/1101324780995784704","💋","Michigan, USA","",,FALSE,994,587,5,25201,1418,2010-08-22 15:59:59,FALSE,,,"en","https://pbs.twimg.com/profile_banners/181594603/1536302370","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1076538289757306880/HGbUf_q9_normal.jpg"
"x181594603","x1101584483185315841",2019-03-01 20:46:21,"nishhhrenee","My head is banging my nose is runny my stress level is at a all time high smh.","Twitter for iPhone",78,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nishhhrenee/status/1101584483185315841","💋","Michigan, USA","",,FALSE,994,587,5,25201,1418,2010-08-22 15:59:59,FALSE,,,"en","https://pbs.twimg.com/profile_banners/181594603/1536302370","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1076538289757306880/HGbUf_q9_normal.jpg"
"x33862046","x1101584044918099968",2019-03-01 20:44:37,"JasuDaRoo","Well on the way home. I'm barely standing, and all they had for me was some over the counter aspirin, and a shrug.   Not the flu, nor pneumonia so joy to whatever is kicking my arse to the curb right now.  Last time I was this sick 15+ years ago they loaded me up with codeine.","Twitter for Android",277,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JasuDaRoo/status/1101584044918099968","Astroblimp Inflataphant","","🔞 Well heck! Just a toontastic roo of the villainous variety that's been ele-fwoomphed up for the month.  Plenty of fwoomphs'n'PC gaming to be found.","https://t.co/l5d3ye2xJL",FALSE,2321,1949,32,34135,15361,2009-04-21 09:48:10,FALSE,"https://t.co/l5d3ye2xJL","http://Furaffinity.net/user/Jasufox","en","https://pbs.twimg.com/profile_banners/33862046/1548973794","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1101398663174082561/LfZvBazJ_normal.png"
"x278089326","x1101577000303689728",2019-03-01 20:16:37,"antnypugman","@MrClemps Runny nose + beard = super great time","Twitter for iPhone",37,"x1101422203281854464","x53493511","MrClemps",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x53493511","MrClemps","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/antnypugman/status/1101577000303689728","Anthony Insetta","New York, USA","Animator at Late Night Cartoons (prev Nick and Titmouse) Actually a stack of pugs in a man suit. email: ainsetta@gmail.com","https://t.co/z5e1QxUuFM",FALSE,109,223,3,1539,4069,2011-04-06 15:50:20,FALSE,"https://t.co/z5e1QxUuFM","http://antnypugman.tumblr.com/","en","https://pbs.twimg.com/profile_banners/278089326/1552058160","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1104062122466701312/FJeKbt8T_normal.png"
"x1017111365604052992","x1101576626696011777",2019-03-01 20:15:08,"ADonatiMD","@SciencePharmer @cassandrajo88 @FamStandUrGrnd @DrPanMD Yes post-influenza, bacterial pneumonia is highly lethal. I unfortunately have witnessed patients die because of this. The influenza vaccine can reduce this probability which is why influenza vaccine is highly recommended for all and mandated for healthcare workers.","Twitter for iPhone",266,"x1101575437971529729","x1477921363","SciencePharmer",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x1477921363 x2753582598 x1588507488 x246961837","SciencePharmer cassandrajo88 FamStandUrGrnd DrPanMD","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ADonatiMD/status/1101576626696011777","Andrew J. Donati","San Antonio, TX","Internal Medicine Resident, runner, and lifelong student of science and medicine. Future nephrologist. Diehard Dallas Cowboys Fan.",,FALSE,176,718,0,233,495,2018-07-11 18:20:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1017111365604052992/1531425081","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1017113151794532369/ovin9Sc-_normal.jpg"
"x3300020448","x1101575674370809856",2019-03-01 20:11:21,"ThatEmeraldXGuy","My nose has been running all day. I really hope I'm not catching a cold.","Twitter for iPad",72,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ThatEmeraldXGuy/status/1101575674370809856","EmeraldX / AR (4 days until 🎂)","USA","18, he/him/they. Musician and rhythm gamer who makes YTPs in his spare time. pfp by @Paper_Rag . alt: @Br0kenSometimes",,FALSE,149,189,0,1279,2980,2015-07-29 02:38:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3300020448/1547090715","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1090651233952555013/z4lADXgL_normal.jpg"
"x16152871","x1101573069532004353",2019-03-01 20:01:00,"EBSnarkyTweets","I'm fighting a cold and can't breathe out of my nose. Send help","Twitter for Android",63,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EBSnarkyTweets/status/1101573069532004353","cute cats 2020","Iowa, USA","Come for the quality retweets. Stay because of the views that reinforce your own political opinions.",,FALSE,394,541,7,26195,3101,2008-09-06 02:36:48,FALSE,,,"en","https://pbs.twimg.com/profile_banners/16152871/1418282264","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/949768904372621319/7Cb7lqvF_normal.jpg"
"x919263452358733824","x1101570104163295234",2019-03-01 19:49:13,"davetank68","@no_1_you_kno @BR_NFL @ProFootballTalk Here’s a concept mabye if your team could stop a fucking runny nose they wouldn’t have lost they let the Pats march up and down the field with little resistance.Your team other teams can’t beat the Patriots on the field so they want the league to do it for them.Little bitch","Twitter for iPhone",274,"x1101565871166676992","x967117101419909120","no_1_you_kno",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x967117101419909120 x35890043 x16672159","no_1_you_kno BR_NFL ProFootballTalk","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davetank68/status/1101570104163295234","David Aberdeen","Massachusetts, USA","Patriots RedSox Bruins Celtics",,FALSE,210,1379,3,15938,9966,2017-10-14 18:07:40,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/1032766413197529089/cdrSGdXY_normal.jpg"
"x336151524","x1101567502323191809",2019-03-01 19:38:53,"chelle_katz","My ears have begun 'clicking,' my nose is running, my throat is sore, if I end up with a THIRD cold this year I'm tearing out my sinuses and finding new ones. https://t.co/QsMzCkHwhu","Twitter Web Client",158,,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/D0mNyz2WwAAyEV9.jpg","https://t.co/QsMzCkHwhu","https://twitter.com/chelle_katz/status/1101567502323191809/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D0mNyz2WwAAyEV9.jpg","https://t.co/QsMzCkHwhu","https://twitter.com/chelle_katz/status/1101567502323191809/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chelle_katz/status/1101567502323191809","Michellaneous","Ottawa, ON","food maker & eater, board, TTRPG, & video gamer, serial craft-hobby jumper, she/her",,FALSE,855,2445,21,14928,26189,2011-07-15 20:36:59,FALSE,,,"en","https://pbs.twimg.com/profile_banners/336151524/1491919204","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/808725402436956160/iVEmI70I_normal.jpg"
"x857308588674613249","x1101122529979232262",2019-02-28 14:10:43,"Raging_Richard","Well guys I have some bad news. I had a sore throat, runny nose, I was itchy all over my body and I had really painful chest pains. All of this lead to breaking out in hives. I just got taken out of school and put into the back of an ambulance. I’m on my way to a hospital RN.... https://t.co/LrlboWPUBb","Twitter for iPhone",279,,,,FALSE,FALSE,15,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/D0f5GePWsAAwBem.jpg","https://t.co/LrlboWPUBb","https://twitter.com/Raging_Richard/status/1101122529979232262/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D0f5GePWsAAwBem.jpg","https://t.co/LrlboWPUBb","https://twitter.com/Raging_Richard/status/1101122529979232262/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Raging_Richard/status/1101122529979232262","Raging Richard (ASMRichard)","Sayreville, NJ","ASMRtist, HUGE ASMR supporter, I love making new friends and ASMR #TeamBrody my discord server: https://t.co/6k5N35Bzr2","https://t.co/HlzsWr7gEu",FALSE,1040,1455,11,12771,16194,2017-04-26 19:01:10,FALSE,"https://t.co/HlzsWr7gEu","https://www.youtube.com/channel/UCF4JBbg5URy34GEs8HCmr6Q","en","https://pbs.twimg.com/profile_banners/857308588674613249/1536889336",,"http://pbs.twimg.com/profile_images/1085624084954836993/qvyj9Y7G_normal.jpg"
